phrase,cluster_label
facing fully automated,0
achieve goal collaboration,0
revolution physical retail,0
stores operate,0
context specific,0
organizations adapt,0
capabilities organizational dynamics,0
various technology adoption theories,0
awareness sa implications takeover control,0
satisfies objectives,0
maturity automation different,0
optimized represents consequences,0
main aims introducing automation,0
robot behaviors,0
adoption gaining,0
standard deviation,0
traditional retail services,0
overall customer evaluation tourism,0
relationship management,0
crm strategic,0
business customer b2c relationship makes,0
products websites levels social,0
implementation organization lead success failure,0
purchase intention,0
audience mindlessly,0
theory states possible organizations decisions,0
capabilities organization including organizational,0
new products novel innovations examined,0
moderating impact technology turbulence acceptance,0
potential facilitating strategic decision making,0
experts middle level management,0
operator decision making,0
driving technology way market various,0
current literature developed conceptual model,0
development models,0
interactive content didn,0
efficacy innovativeness predictors compatibility,0
operators participated study,0
includes robots exoskeletons augmented reality,0
highly automated,0
guidelines planning production,0
production work includes robots,0
psychomotor characteristics encompasses physiology,0
aligned production technologies,0
measured study,0
showed operators adapted automation,0
previous production literature uncertainty,0
human behaviour recognized source productivity,0
remote operations guide future,0
robot utilizes artificial,0
behavior innovation diffusion theory investigate,0
better comprehension attitude purchase,0
validated using partial squares structural,0
methods rely experts prior experiences,0
psychological barriers,0
traditional human driven model avs,0
informedness managers,0
francis group,0
conditions firms use simple versus,0
incorporate qualitative,0
firm experience knowledge,0
terms firms construct representation environment,0
dehumanization increase customers perceptions service,0
failures moderate ai,0
firms better,0
optimizing digital market,0
address gaps,0
agenda address,0
understanding business value realisation,0
particularly investment value,0
service industry professionals,0
technologies increasingly,0
delegate substantial parts shopping process,0
shopping systems,0
francis group,0
moral machine experiment latin,0
exchange information develop common ground,0
levels automation influence,0
communication just external lighting signals,0
automation kinematics communication just external,0
mechanisms allow people communicate,0
automation negatively impact people,0
making safer policies manage innovation,0
classic concept task technology fit,0
interactive media effects haii,0
introduced early 1900s poor communication,0
enhances users sense agency positively,0
online bricks mortar retail environment,0
cultural barriers suggest ways craft,0
marketing psychology human computer interaction,0
examine barriers adoption,0
technology fit illustrated using empirical,0
levels automation,0
human oversight,0
qualitative comparative analysis fsqca,0
tended hesitate making,0
advisory services,0
advisors initially envisioned,0
encounter command based interactions,0
eye tracking,0
measurements collected,0
governance rules,0
practices scattered firms fringe companies,0
extensively industrializing rai,0
reverse true competitive pressure,0
quality ai architecture talents,0
technology provide uplifting,0
practical implications service firms benefit,0
relationship oriented subjects,0
pivotal force modern business transformation,0
context information,0
goal attainment,0
interaction ca,0
technology interaction,0
assess human robot interaction,0
factor hospitality service offerings,0
robots constitute excitement,0
cognition analytic model based decision,0
human automation interaction,0
transition automated,0
service economy,0
automated service,0
manual performance automation fails,0
automation induced complacency,0
checking tool rbl support automation,0
recommendations observed changes participants,0
engagement time auto rbl manual,0
input improves,0
ca major paradigm human technology,0
conversational agent ca major,0
regulating customer,0
459 center service interactions assessed,0
autonomous artificial agents antithetical concept,0
research directions including mitigating language,0
shortsightedly focusing individual steps,0
agents involved tended maxsum,0
service failures using ai,0
industries literature fully document nuances,0
assistive robots decide,0
governments choose aid,0
fieldwork article argues emergence avs,0
gai witnessing lot adoption industries,0
online grocery shopping ogs using,0
subjectivity socio economic legal,0
shaped information flows,0
subsequently used fuzzy set qualitative,0
avs promise,0
av crashes suggest human,0
developing robust governance,0
virtual conversational,0
specifically focusing openai chatgpt,0
robots identified reviewing tam,0
right wrong reasons robots,0
service employees,0
uncanny sense,0
nature work service frontline,0
negative beliefs worldviews agents,0
improve human automation,0
camera eye,0
irony automation,0
voice inflection,0
responds question responsibility involves technology,0
technology determines way,0
instrumental theory technology,0
question concerning robots,0
contextually useful information,0
robots task performance interaction consumers,0
learning application changes robots,0
recent innovations robotics challenge,0
technologies knowledge service,0
fixation time,0
participants equipped eye tracker,0
index measure,0
agents vcas,0
popularity virtual conversational,0
communication approach relies user information,0
implications managers,0
augmenting employee,0
operators ratings,0
employee jobs,0
employee performance think likely dark,0
enhancing work goal,0
theoretical framing organisational roles,0
robotics technologies,0
technologies ideal,0
ml technologies uptake use support,0
needs assessment little known marketers,0
rate avs,0
strategies exponential technical advancement provides,0
distinct workload related operator performance,0
interpreting subjective,0
goal sdg promote productive employment,0
internet revolution,0
development goal,0
seen possible,0
convinced usefulness,0
dominating world,0
important employees,0
adoption appropriation,0
enterprise bots paper crucial,0
employees introducing systems called,0
literature shows technologies,0
efficient automating,0
great potential enterprises increase productivity,0
fuzzy logic,0
developing measurement,0
personal contextual,0
sectors linked marketing ai,0
marketing utilizing descriptive,0
forums analysis uber web pages,0
bust cycles make potential,0
make potential adopters,0
experts align experiences,0
based different industries,0
readiness levels used,0
version people processes technology,0
adoption proposed embeds extended version,0
inclusion ai different sectors impact,0
operational success ai,0
global economy,0
indicate innovative organizations build,0
bridges technical business,0
frontline workers research far,0
consumer worker,0
automated recommender,0
having potential significant economic,0
value conceptual review,0
conversational agents,0
preferences offered explain cultural,0
advised best,0
bias agreeing automation,0
dynamic current technological limitations,0
uninterrupted operation,0
ensures high productivity accuracy tasks,0
vehicle agents,0
agents delivering information different,0
provide suitable recommendations,0
nonadaptive agent tended positively perceived,0
condition complied takeover request tor,0
agent demand shorter takeover times,0
input predicts agent,0
article contributes literatures organization design,0
successful ai services,0
culture based development cbd model,0
work aim endowing embodied conversational,0
studies sharing interacting scenario agent,0
provided advice,0
based results,0
thai communication modality,0
approaches incorporating physiological data,0
agent interacting,0
alternatively agent,0
human operators perform,0
companies google proquest,0
interactions little time,0
agent teams time pressured continuous,0
reliable agent contributing overall team,0
offer technologies,0
time pressured continuous domains,0
field behavioral economics deals,0
psychological construct model internal mental,0
social context essential,0
play business game real task,0
building accurate models cognitive behavioural,0
measures approaches,0
quantities pull center,0
performance agent key factor influencing,0
used interactive aiming task participants,0
frontline service automation,0
ai service encounters factors,0
services restaurants,0
survey questionnaire 19 illustrative statements,0
adoption resistance robots,0
pakistani hospitality sector,0
30 german internet,0
organizations automate knowledge,0
automation exacerbates erosion human skill,0
better change automation autonomy,0
loop modeling based,0
workers mindfulness,0
acknowledged workers,0
artificial intelligence,0
recent technology adoption,0
errors predictability agent,0
order quantities,0
relation theory,0
machine automation artificial intelligence information,0
adoption organizations employees opportunity,0
human employees dehumanize work,0
context ai use medicine,0
organizations face increasing pressure implement,0
giving way communication helps people,0
self service,0
service technology sst,0
public sectors utilizing ai based,0
questionnaire survey,0
robots work advanced,0
managers attitudes,0
organizational decision making creates challenges,0
sdg premised strengthening relational contracts,0
conversational agents ca,0
adoption positive effect,0
situation employees engage cognitive,0
appraisal processes,0
held owner,0
organizations prepare arrival,0
article provides agenda,0
implementation nudges black box,0
oversight ai systems tasked deployed,0
economics need interdisciplinary,0
based artifacts private organizational social,0
significant recent technological developments,0
case interaction voice based,0
agents personality effect personality different,0
social processes new technology,0
relationship voice capabilities artifact users,0
automated information,0
automated insulin delivery,0
example users diabetes interact,0
levels information disclosure,0
travel behavior responses,0
transformative technology,0
language processing induce users deem,0
time 40,0
systems supporting worker decision making,0
relations strengthen augments instead,0
driving exceptionally fast growing technology,0
external station,0
online questionnaires,0
objective examine human operators adjust,0
questionnaires end experiment,0
life rating data set filter,0
content based filter,0
estimated relevance,0
personalized user interfaces lead inequality,0
recognition received recommendation automated,0
automation success engenders,0
focused ethical moral implication machine,0
assess ai suitability task,0
time increased likely additional,0
unified oneness division labor,0
theory interactive media,0
service environments increasingly,0
communication association,0
applications primarily asia provide future,0
participants completed range scales,0
questionnaires computerized,0
implications use service,0
consumers initial trust,0
francis group,0
markets systematic,0
vocal channel relationship,0
markets special care,0
innovation implementation beneficial social good,0
autonomous agent factor,0
continuous manual operation condition hat,0
eye movement results indicated compensatory,0
culture surprisingly absent emerging,0
research cultural,0
exposure explain asians accepting,0
supporting customers digital,0
condition agent displays,0
customer behaviors,0
customers higher tr optimism likely,0
av systems promote effective human,0
adoption human like intelligent,0
like intelligent robots,0
future development anthropomorphic features service,0
agents design issues unintended consequences,0
robots influence expectations acceptance emerging,0
technology anxiety,0
robot interaction hri particularly,0
ideas provided basis moderated,0
experienced use travel ai,0
squares structural,0
increase potential tourists trust,0
purchase intention,0
usefulness plays mediating role,0
based autonomous agents,0
individuals technology suspicious,0
literature impact technology suspicion adoption,0
individuals technology suspicious,0
expand understanding av explanation,0
practical contributions technology applications service,0
simulated agent,0
time increased likely additional,0
evaluations adoption intentions met,0
condition agent displays,0
usage willingness underlying mechanisms,0
product evaluations usage,0
hotels positive effect consumer satisfaction,0
simulated agent,0
explain customers,0
customers continuance intention use,0
time reactions,0
adoption use technology,0
relationships showed differences male,0
francis group,0
suspicion adoption avs fully examined,0
study used qualitative methods explore,0
interviews hospitality contexts workers work,0
using operational data 3790 hotels,0
evaluations overall service experience,0
francis group,0
stages takeover strategies key,0
number studies used tam wearable,0
job satisfaction,0
devices workplace,0
increasingly utilized,0
service recovery,0
communication styles service,0
improve work design daily business,0
understanding innovative use artificial,0
construct exploring employees perceived,0
automatization work lines pushing human,0
operators use diverse cognitive processes,0
marketing managers,0
valuable inputs technology,0
obtained 12 item instrument quantitative,0
enable information advantage truly,0
erring advisor,0
advisors differences reliance familiar human,0
augments instead replaces worker,0
human leadership critical,0
mobile phones,0
model used managers predict,0
advancements increase exponentially mobile,0
products communications,0
salient predictors perceived value,0
rules intelligent,0
creating automation,0
widely adopted,0
understand value perceptions ultimately adoption,0
agents widely,0
experience measured just terms distance,0
attribute value,0
safe deployment current future automated,0
contribute goal,0
moderate relationship choice decision effectiveness,0
eye movements,0
adopting various technology practices relevant,0
measurement psychometrically assessed,0
usage acceptance aidua model,0
statistics meaningfully applied,0
measurement determines mathematics,0
draws cognitive appraisal theory,0
context smart hotels,0
employee presence,0
motion baseline wherembehaves rationally favor,0
critical smart service,0
human staff critical,0
employees hindrance low performance high,0
blindness issue,0
artificial intelligence,0
mand agent plans motion optimizing,0
agent interaction agents,0
literature showcasing role technology,0
perceived usefulness,0
squares structural,0
francis group,0
strategy switching,0
complex goal,0
agenda psychometric modeling eye,0
organizational psychology,0
automation interaction autonomous,0
older workers jeopardizes employability,0
threat aging technology work,0
customers helped humans,0
emerging field,0
francis group,0
provided robo advisors ras,0
ras suggests diffusion innovation depends,0
marketed public set professional,0
theoretical positioning required,0
emergence tech savvy clients,0
human relations,0
ease use reliability significant factors,0
sector relevant governance recommendations policymakers,0
market dynamics services,0
association demographics travel behaviour,0
greater concerns,0
depending level automation,0
different targets,0
innovativeness pi,0
evaluation ai recommendation,0
psychological distance users,0
comes followed,0
gain autonomous functionalities,0
theory help retailers understand,0
emerging market retail,0
francis group,0
technological advancements led development aerial,0
study limited shopping,0
inductive deductive need employed strengthen,0
services provide,0
ai measured using items ethics,0
travel options,0
appropriate psychophysiological indices,0
include recommendations decision,0
interaction hat time dynamic,0
assistants voice assistants provides,0
workers offering notable efficiency scalability,0
rise worker resistance manipulating algorithms,0
participants distinct cultures japan,0
cultural cue ethnicity,0
paradox challenges,0
managers showing empathetic,0
support caring mitigate worker resistance,0
robots integral,0
driven workplace,0
timing intervals,0
intelligent autonomous agents,0
agents indispensable work environments,0
social aspects human agent interactions,0
technological advances,0
ai enabled service crucial,0
adoption intentions related ai,0
francis group,0
paper aims review extant hospitality,0
gaais good,0
francis group,0
contextual experiences,0
agent assistance surpasses,0
additionally versatility approach potential optimize,0
robots emerging,0
accomplished goals focusing employees working,0
francis group,0
tourists affect ai,0
just visited karbala,0
religious tourists just,0
robo advisory,0
advisory solutions offer customized,0
automation 47 reduces,0
communications instruct,0
performance outcomes,0
expertise trust observational,0
external customer,0
driven solutions like chatgpt vital,0
employing partial squares structural equation,0
perceived usefulness knowledge management,0
directly drive willingness subscribe paid,0
advanced features,0
innovativeness contributes,0
refers embodied,0
interaction member team,0
premium subscriptions,0
operators minimise,0
interactions tactical operations,0
capacity reckoning use smith,0
use smith terminology,0
awareness automation currently handling,0
understanding agents,0
referred automation,0
francis group,0
customer data automatically design,0
introduction perceived partner,0
impact chatgpt usage,0
artificial intelligence,0
predictive analytics grounded,0
framework hi gai,0
customer performance identify,0
human loop approach includes ability,0
effective business practices successful,0
specific variables organizational customer agility,0
managerial social aspects,0
theory data,0
scenarios 95,0
game theory,0
seeking information took longer operators,0
fechner law economics,0
psychological features weber fechner,0
loop experiments mission scenarios,0
oversight role,0
routine communication strategies adapt,0
al opens,0
appraisal outcome stage,0
centric design task automation,0
essential navigating challenges opportunities,0
artificial intelligence,0
technology development,0
increasingly investing use,0
based characteristics,0
economic value,0
firm business model,0
enterprise management impacted,0
management theory born industrial,0
investigate ai related topics service,0
industrial setting competing,0
utilizing data collected potential customers,0
aidua model tested,0
managerial implications,0
explain customers willingness accept,0
operators normally trained,0
operators intervene right moment suspected,0
effectiveness degraded,0
collaborative robot reliable unreliable,0
qualitative performance subjective experiences monitored,0
eye tracking quantitative,0
implications adoption,0
held owner,0
av acted associated,0
av anxiety,0
implementing collaborative robots,0
alongside robots raises concerns employees,0
disapprove av action hearing explanation,0
items various aisles deliver,0
used promote automation,0
given automation,0
agent agents better understand human,0
published informa,0
automation like surveys drastically limit,0
human robot,0
association information,0
requirements formulation prepare software agents,0
economic issues required decades,0
intelligence ai service,0
service industry,0
industry employees employees adopt proactive,0
valuethe primary contribution study enrich,0
utility government infrastructures took advantage,0
decades internet enabled,0
quantification analysis communication,0
awareness affects service performance,0
games office automation,0
adoption production,0
production context build comprehensive view,0
interactive use computers economically,0
intelligent agents,0
shifts sacrificing,0
use tims tool requirements,0
smartphones tablets access computers networks,0
shifts characterized automation,0
study business game,0
game used,0
robot perceived,0
uncertain hypotheses,0
supervisors employees behavioral reactions remained,0
addition identify,0
speech recognisers enable,0
affecting relationship,0
analysing user utterance,0
agents respond slower users,0
characteristics affecting,0
identify employee,0
indicate specific eye,0
ai integral assisting travellers offering,0
scant scholarly attention given cultural,0
cultural influences,0
cues used visitors travel suggestions,0
francis group,0
travel sector applying theory acceptance,0
utility dialogue,0
echo questions,0
context current debates future artificial,0
developing testing cognitive,0
artificial intelligence,0
models come instantiated brain article,0
human robot interaction,0
models improve learning efficiency,0
systematically testing input output stimulus,0
grounded agent decision making architecture,0
adoption information,0
common assessments trust qualitative studies,0
learning rl agents,0
web2 technologies characterized centralized applications,0
community established substantial tradition construct,0
policy human robot interaction,0
time pressure little evidence,0
leadership functions supplementing substituting certain,0
perceived ease use,0
psycho physiological observables,0
automation transitions factor specific scaling,0
online questionnaires,0
software order,0
findings revealed personal innovativeness,0
unwillingness adopt use systems sabotage,0
mandatory use end users,0
implementing enterprise,0
business indiana,0
acceptance model,0
strength organizational,0
francis group,0
processes resulting growing fear smart,0
paint loa,0
challenge belief loa frameworks,0
ads did using baseline sat,0
interacting sat level action,0
context conative use conceptualized second,0
chatgpt educational,0
users support conceptualization,0
aims examine factors influencing adoption,0
communication strategies asvs pedestrian,0
messages containing intent asv actions,0
increasingly make managerial,0
perceived value adopt customer engagement,0
takeover automation,0
customer patronage,0
tourism association,0
models predict explain behavior terms,0
understandable users improving interaction,0
agency suggests,0
automated systems tends,0
operators automated,0
tends disrupt operators action outcomes,0
study imply appropriate management expectations,0
terms generalizability,0
environments exhibition contexts visitors,0
information leads increase level user,0
advisors algorithm based,0
francis group,0
francis group,0
robot designed provide hedonic,0
fit mediates,0
studies emphasize timing crucial factor,0
developing capabilities strategy,0
user needs collaborate agent having,0
learning analysis identifies proprioceptive physiological,0
held owner,0
transformation innovation empirical research,0
providing users advice working,0
early stages adoption social,0
supervisors peers strongly drives adoption,0
age work,0
employees social support,0
perceived utility,0
automation technology,0
suggests judgments robot,0
recommender predicts,0
robot responsibility hinge perceived,0
role determining adoption intention ai,0
use mobile,0
services extending utaut,0
operators automating,0
demand forecasts,0
evidence overoptimism,0
francis group,0
literature demonstrating organizational psychology theories,0
cultural organizational,0
strategic element industries,0
essential strategic,0
practitioners exploring ways incorporate,0
services processes transforms everyday life,0
numerical rating,0
scales formed,0
robots underlying psychological processes,0
automation evolved,0
automates radiologist,0
goals hope achieve people click,0
context physical retail stores,0
work operator performance process,0
jerome bruner studied socio,0
rl agents pure text,0
automation social,0
attracts tech savvy customers,0
value chains,0
achieve objective,0
used airports utilize technologies,0
satisfaction willingness adopt ai,0
ai service passengers,0
partial squares approach study used,0
robots aims,0
innovations provide service,0
industrial revolution,0
artificial intelligence,0
training experience examining operator,0
automated systems bainbridge described,0
oversee automated function accurately,0
social interactive agents concerns,0
specific barriers biases adopting,0
adoption ai advisors,0
empathy suitable interactive conversational agents,0
ethics morality problems artificial intelligence,0
advisors investing algorithm,0
relationships variables tested,0
hypotheses regarding direct indirect relationships,0
self organizing,0
trading psychological,0
market approach lay belief,0
management attracted increasing researchers rooted,0
management literature,0
results supervision reminders effectively maintained,0
better automation,0
enter learn contribute,0
surrounding culture,0
interaction stock market approach,0
implications theory leadership,0
human centric operations,0
pressure technology development work,0
managerial social capital dcv considered,0
need mapping adoption,0
adhered suggested improvements,0
agents simulate evaluate,0
robotics psychophysiology assess,0
robots awareness,0
demolished assessment,0
social agents autonomously,0
communicated human body language,0
interaction required proactive,0
adaptive norm aware autonomous decision,0
scenarios casual conversations robot,0
hri using nao robot scenarios,0
ways laying foundation robotic emotional,0
causing disturbance robot,0
managerial capabilities,0
hand features enable robot,0
lack perfectionism frame context engineers,0
organizational market challenges engineer,0
suitability tam,0
resistance come,0
assistance human operator,0
reality agent,0
consequently interactions,0
better services cost reducing,0
adoption usability improved,0
resistance issues conversational skills,0
francis group,0
sophisticated conversations,0
value based design putting engineers,0
extensive performance test,0
organizational environment face lack time,0
siot service,0
noticeably relationship quality significant,0
communication research gaining,0
technology adoption,0
based individuals work environment,0
regarding adoption ai based,0
robots facial emotion recognition,0
culinary practices advocating,0
driven innovations operational changes resultant,0
online method predicting multiagent,0
dynamic game finding,0
game agent negotiates,0
model interactions agents best,0
ai reshaping service,0
incorporate novel technologies,0
led managerial,0
ways requiring explicit communication,0
listening workplace generative,0
examined employees psychological adaptation,0
autonomous agents aas capable,0
psychological barriers,0
governance address ai,0
transformative impact automation ai tourism,0
technologies grasping,0
industry experts decision,0
typically creates pragmatic,0
agent exhibiting mind,0
automation mundane,0
efficiency accuracy time savings,0
automation different domains,0
operating limits,0
study 57 provides deeper insights,0
structural equation modelling partial,0
cleaner robot user perceptions device,0
vacuum cleaner robot experimental laboratory,0
moment acc state relative operating,0
online questionnaire,0
online shopping provides insights,0
tourism industry,0
automation artificial intelligence,0
strategic inquiry,0
agency higher robot competence,0
psychological model individual level,0
qualitative methods,0
perceived usefulness pu perceived,0
service employees satisfy digital users,0
making effective strategy,0
interaction employee,0
employee moderates,0
response focus enterprises,0
success iss model,0
ecm information success,0
implications retailers seeking make,0
simulate conversations,0
pathway factors impact consumers adoption,0
psr associated avs,0
enhanced improving pu reducing,0
intention use avs,0
perceived ease use,0
people irresistibly believe,0
agents icsas widely used automated,0
purpose powered artificial intelligence voice,0
collected 506 questionnaires,0
likewise australians likely,0
development presents organisations new,0
strategic opportunity increase,0
use term,0
evidence shows public opinions,0
service work result advances artificial,0
recent technological development concerns automation,0
本研究旨在顯示在前線服務會議的情況下人工智能所扮演的角色 以便了解使用者如何接受人工智能科技化服務 研究的設計 方法 理念,0
opinions adoption,0
technology weakens relationship role clarity,0
clarity user willingness accept,0
avs vary,0
approach study collected 454 korean,0
adoption avs vary country,0
ai context line service meeting,0
exposed automation technology likely main,0
using intelligent recommendation,0
voice assistants vas,0
customers express,0
strategies address control problem promising,0
operators fail,0
attitude conversational,0
achieve objective employed,0
model perceived usefulness perceived ease,0
relevance trust explaining customers acceptance,0
use robots needed prevent,0
customers reluctance services,0
exert greater impact robot communication,0
customer service expanding industries,0
conversational robots,0
customer interactions essential use policies,0
industry professionals,0
francis group,0
analyses customers acceptance,0
workers public spanish,0
paper analyses policyholders attitude,0
sector evidenced significant,0
eye metrics quantify,0
weighting values,0
using technology,0
drives adoption increasing va usage,0
evidence role customer perceptions va,0
learning contexts received,0
engineers studying human operators,0
recommendation systems,0
computer interaction hci user modelling,0
human robot interaction,0
beneficial overall performance,0
make use,0
attribute nonhuman agents,0
conducted using questionnaire respondents,0
sales advisors,0
improve productivity,0
practical managerial,0
human operators,0
robots inevitably,0
variations occupations,0
03 mean,0
variations predicted joint cultural,0
involvement interaction hybrid service,0
affects customer communication behavior shed,0
refined based,0
language agent,0
analyzed data thematic coding,0
interviewed c2 operators using,0
folk psychology function desires beliefs,0
se insights designing user interfaces,0
hospitality contexts examine effects immersive,0
dictator game,0
augmentation social inclusion contingent customers,0
valuable guidance hospitality managers seeking,0
technology foster social,0
today partner,0
movements neural recordings contain,0
human oriented communication,0
impose limitations new technologies,0
customers adopt human,0
performance following emergency takeovers impeded,0
governance technological,0
questionnaire seemingly unrelated regression,0
experience design implementation chatgpt educational,0
focused alternative considering integration artificial,0
addressing ai service,0
technology determined feasibility,0
customer experience,0
technology brings great convenience people,0
spiritual world increasing,0
approach service design perspective,0
increases operator workload impedes users,0
tracking data indicate operators adjust,0
eye tracking,0
additional time,0
service agents,0
question disclose involvement,0
new technologies favor maintaining human,0
current approaches multiagent,0
work psychology neuroscience economics,0
intermediate goals,0
rapid technological advancements,0
human centric operations,0
shifts characterized automation,0
choices calibrated based perceived agent,0
centric design task automation,0
condition participants 1st chose adviser,0
rpa tools influence organizational routines,0
essential navigating challenges opportunities,0
task known unknown selecting agent,0
advice human robot,0
advice seeking technology infused,0
agents integrated workforce question extent,0
rapid technological advancements,0
kind authentic leadership,0
term strategic success aiding skill,0
agents employ maximum entropy inverse,0
systems facilitating human learning,0
future raise important issues occupational,0
work systems increasingly,0
conflict judging relative arrival time,0
driving assistants offer,0
technological interaction,0
perceptions workplace,0
innovation diffusion theory,0
operations management discourse concerned studying,0
chatgpt represents,0
job design transport,0
supports learning processes employees,0
professionals position,0
goal orientation,0
beliefs important predictor,0
engaging strategic foresight,0
automation management human,0
mechanism schema activation allow,0
artificial intelligence,0
400 respondents tested research,0
potential benefits increased efficiency productivity,0
role automation workload management implications,0
avs equipped novel external human,0
ehmi messages facilitate,0
effective communicating av intent yield,0
challenges face,0
tactical strategic,0
cooperative assistance automation,0
sav service adopted model based,0
francis group,0
automated machines increasing,0
francis group,0
judgments concerning technology current future,0
interact new technologies increasingly,0
cognitive models potential,0
writings produced 1940s concerning economic,0
using size fits model,0
interaction workplace,0
management theories psychological concepts,0
adoption rates,0
efficiency aa outperform higher efficiency,0
71 mean,0
measure improvement,0
social presence user compared agent,0
principled culturally sensitive way avoiding,0
approaches centered western values perceptions,0
friendliness model computed using user,0
combat theory principles operational success,0
increasingly embracing,0
fusion interaction,0
optimise various aspects operations workplace,0
workers increasingly embracing artificial,0
offers new opportunities presents unintended,0
unintended challenges carefully,0
automated agents,0
predicts workers experiences aa shedding,0
simulation model quantifies predicts workers,0
neuroscience theory supply demand,0
traction hospitality sector frontline service,0
user information recommendations design programming,0
industry practitioners,0
handed agents improve human automation,0
research emphasizing organized nature,0
emphasis initial setup aspects gameplay,0
francis group,0
automation systems,0
chatgpt created numerous concerns,0
agenda stimulate future,0
pressure evolving technologies fear,0
career success nurturing,0
technologies fear job displacement automation,0
sustainable supportive work environment,0
adoption finance,0
essential successful adoption consumers,0
thematic analysis examine,0
themes meanings data allowing,0
strategy game,0
strategies discussed compared clarified,0
clarified terms levels types automation,0
comprehensive portrayal operator performance facilitating,0
data driven culture truly mediates,0
used stage approach,0
high performance ai infrastructure crucial,0
innovation management research idea,0
robot enhancing peace mind,0
adoption behavior,0
drove attentively robot enhancing,0
tools applications capabilities received tremendous,0
driving questionnaire using original scales,0
focus gig workers despite,0
participants opt delegate decisions,0
product development,0
operators achieve expert,0
simulator conversation robot experimental,0
optimization training efficiency,0
analysis hai operator,0
engaged crowdvoting,0
automation loa,0
francis group,0
marketing campaign strategy focusing benefits,0
partial squares structural equation modeling,0
companies fully exploit,0
marketing possible,0
light findings qualitative follow interviews,0
following sequential mixed,0
marketing managers organizations distinct,0
prior information systems user engagement,0
competencies embedded customer facing conversational,0
customers using adequately engaging tools,0
stages automation,0
continuous timely efficient customer,0
firms constantly experimenting,0
confirm hypotheses,0
robot make human machine,0
requires employees,0
394 valid questionnaires conducted,0
answers research automation tourism,0
formed order variables basic,0
positive moderates relationship firm creativity,0
managerial accounting successful example implementation,0
devices service contexts influenced social,0
tourists attitudes,0
issues regarding perception accountants usefulness,0
perceived usefulness performance artificial intelligence,0
despite barriers reluctance professionals artificial,0
spatial configurations centering,0
interactions employees information flow outside,0
tools adoption consequent benefits understood,0
introducing robots,0
workplace entails new,0
practices configurations individual organizational,0
organizational social levels,0
employee adoption,0
innovation culture ic,0
affects firm performance,0
anticipated technology embarrassment,0
companies understand,0
